,WT1
95410,54.53141543
95411,89.79682488
95412,109.8070572
95413,107.4091368
95414,81.77619457
95415,52.9241459
95416,27.10378419
95417,8.813098933
95418,4.998430577
95419,0.334342142
95420,5.492638623
95421,14.47523787
95422,26.56802768
95423,31.2750313
95424,30.9306164
95425,30.39485989
95426,29.93564003
95427,26.83590593
95428,20.48336445
95429,12.86796834
95430,8.318890887
95431,3.20692641
95432,5.986846669
95433,25.03729479
95434,62.24630917
95435,62.24630917
95436,40.60174616
95437,21.9375607
95438,8.612326915
95439,2.573722351
95440,1.569862257
95441,7.80923884
95442,19.8710713
95443,28.29010217
95444,46.54864343
95445,69.26471946
95446,81.85888148
95447,84.67023643
95448,75.53307063
95449,64.17503261
95450,47.24512689
95451,23.8509768
95452,5.13742659
95453,0
95454,0
95455,0
95456,0
95457,4.303450512
95458,25.49651466
95459,26.64456432
95460,14.89618942
95461,3.886462473
95462,0
95463,0
95464,0
95465,3.824686468
95466,7.253254788
95467,8.890318941
95468,14.93445774
95469,17.26882539
95470,15.5467509
95471,13.78640808
95472,10.48105109
95473,6.295726698
95474,0.874882192
95475,0
95476,0
95477,0
95478,1.260982228
95479,2.125846309
95480,2.295730325
95481,3.20692641
95482,5.199202596
95483,6.542830721
95484,5.307310606
95485,5.677966641
95486,13.4802615
95487,21.32526754
95488,28.55798043
95489,36.2881815
95490,40.06598965
95491,28.36663882
95492,18.45514338
95493,9.168310967
95494,0
95495,0
95496,12.4470168
95497,73.65792284
95498,109.4763095
95499,106.6649546
95500,109.2282488
95501,108.4013797
95502,104.2670342
95503,71.99707766
95504,70.92556464
95505,86.15860082
95506,105.0112164
95507,107.3264499
95508,102.1171745
95509,107.6571975
95510,128.6596728
95511,156.1331344
95512,175.2454279
95513,164.6505696
95514,112.4530383
95515,63.26424654
95516,73.81864979
95517,89.46607724
95518,61.44267441
95519,39.47665749
95520,33.03537412
95521,27.37166244
95522,25.99400284
95523,25.34344137
95524,25.45824633
95525,26.07053949
95526,28.6727854
95527,31.50464124
95528,28.02222392
95529,7.206922783
95530,5.430862618
95531,6.85171075
95532,5.152870592
95533,2.172178313
95534,0
95535,0
95536,2.573722351
95537,5.662522639
95538,6.110398681
95539,0.859438191
95540,0.813106186
95541,0
95542,0
95543,0
95544,0.365230145
95545,0.720442178
95546,0.010018111
95547,0
95548,0
95549,0
95550,0
95551,0
95552,0.21079013
95553,8.195338876
95554,48.1023373
95555,66.80023951
95556,67.55029863
95557,68.30035774
95558,74.0329524
95559,87.72965212
95560,113.0318467
95561,128.9904204
95562,98.14820283
95563,45.20925215
95564,34.0303505
95565,26.10880781
95566,19.29704647
95567,15.5467509
95568,12.40874848
95569,10.15672706
95570,8.24167088
95571,5.322754607
95572,1.70885827
95573,1.075654211
95574,4.087234492
95575,6.372946706
95576,6.604606727
95577,8.34977889
95578,22.62639049
95579,20.86604768
95580,14.66657949
95581,10.72815511
95582,9.121978962
95583,8.473330902
95584,8.874874939
95585,9.677963014
95586,8.689546922
95587,6.141286684
95588,4.48877853
95589,2.110402307
95590,0
95591,0
95592,0
95593,0
95594,0
95595,0.457894153
95596,3.562138443
95597,5.276422603
95598,5.430862618
95599,5.523526626
95600,8.921206943
95601,5.415418616
95602,1.260982228
95603,1.662526266
95604,0.813106186
95605,0
95606,0
95607,0
95608,0
95609,0
95610,0
95611,0
95612,1.369090238
95613,2.094958306
95614,2.187622315
95615,2.666386359
95616,3.608470447
95617,4.010014485
95618,3.824686468
95619,3.376810426
95620,2.959822387
95621,2.311174326
95622,1.106542214
95623,0
95624,1.724302271
95625,9.384526987
95626,35.36974177
95627,67.49672297
95628,98.06551592
95629,118.4891828
95630,128.411612
95631,136.0188078
95632,136.8456769
95633,123.3677105
95634,73.97937675
95635,24.73114821
95636,11.23780716
95637,6.944374759
95638,2.233954319
95639,0
95640,0
95641,0
95642,0
95643,3.129706403
95644,4.998430577
95645,3.31503442
95646,1.847854283
95647,0.10268212
95648,0
95649,0
95650,17.15402043
95651,45.79858431
95652,49.17385033
95653,41.56610788
95654,39.42308184
95655,48.63809381
95656,60.58546399
95657,64.49648652
95658,48.20948861
95659,20.33029117
95660,13.02104163
95661,11.22236316
95662,9.369082985
95663,6.882598753
95664,4.257118508
95665,1.307314232
95666,0
95667,0
95668,0
95669,2.959822387
95670,17.65150861
95671,41.83398614
95672,74.08652805
95673,85.00098408
95674,217.3095484
95675,249.9583342
95676,250
95677,250
95678,250
95679,249.85993
95680,246.555187
95681,238.3953939
95682,188.6448076
95683,108.5667535
95684,132.5459575
95685,193.5267521
95686,216.7150227
95687,185.7364151
95688,139.3060065
95689,120.6390424
95690,113.693342
95691,111.3781085
95692,112.0396038
95693,107.1610761
95694,101.1249316
95695,84.83561026
95696,103.7709127
95697,155.198294
95698,250
95699,250
95700,250
95701,250
95702,250
95703,250
95704,250
95705,245.3333342
95706,194.773206
95707,121.8793461
95708,171.5060661
95709,224.6816673
95710,240.2582411
95711,240.971672
95712,224.0871416
95713,203.9138681
95714,184.4899612
95715,178.569305
95716,178.569305
95717,173.8951028
95718,163.1963733
95719,138.9955366
95720,154.0557112
95721,145.0189203
95722,250
95723,250
95724,250
95725,248.1706569
95726,239.9411608
95727,217.824804
95728,176.8034953
95729,126.6751869
95730,83.26455896
95731,54.74571803
95732,86.07591391
95733,151.0434476
95734,216.199767
95735,233.5995531
95736,232.2123264
95737,220.282177
95738,188.3331941
95739,171.5060661
95740,164.3389561
95741,167.4550909
95742,167.4550909
95743,160.1841097
95744,183.9706054
95745,169.9479987
95746,244.8987154
95747,247.1456126
95748,235.4624003
95749,186.8789978
95750,109.5589965
95751,61.54982571
95752,34.0303505
95753,16.96267882
95754,7.253254788
95755,3.299590419
95756,7.886458847
95757,11.98779693
95758,15.58501922
95759,15.85289747
95760,12.86796834
95761,9.554411003
95762,7.376806799
95763,6.697270736
95764,8.056342863
95765,13.90121304
95766,26.14707613
95767,36.2881815
95768,60.31758574
95769,69.05041685
95770,127.8328037
95771,152.0821592
95772,116.3393231
95773,71.88992636
95774,44.61991999
95775,30.81581144
95776,24.69287989
95777,19.94760794
95778,12.06433358
95779,8.952094946
95780,16.69480056
95781,25.41997801
95782,29.01720029
95783,29.28507855
95784,23.58309855
95785,16.04423908
95786,11.79645532
95787,11.05247914
95788,13.8246764
95789,25.68785627
95790,47.56658079
95791,70.33623248
95792,115.5951409
95793,136.8456769
95794,228.8829824
95795,244.6855061
95796,231.9348811
95797,190.8261019
95798,124.0292058
95799,75.53307063
95800,44.67349564
95801,22.47331721
95802,11.71991868
95803,7.237810786
95804,15.12579935
95805,34.18342379
95806,55.71007975
95807,70.81841334
95808,76.49743235
95809,74.67586021
95810,69.96120292
95811,66.69308821
95812,60.37116139
95813,55.28147454
95814,57.47807623
95815,61.0140692
95816,66.80023951
95817,118.8199304
95818,242.2796286
95819,245.513742
95820,221.5504985
95821,140.2408469
95822,76.92603755
95823,45.63785736
95824,27.25685748
95825,12.56182177
95826,7.469470808
95827,5.369086612
95828,17.1157521
95829,32.9971058
95830,39.42308184
95831,30.08871332
95832,15.73809251
95833,12.7914317
95834,10.95981513
95835,9.260974975
95836,9.600743007
95837,14.39870123
95838,28.13702889
95839,41.56610788
95840,70.60411073
95841,167.5589621
95842,250
95843,250
95844,250
95845,244.8823147
95846,223.7304261
95847,180.8544706
95848,143.1492394
95849,108.5667535
95850,72.69356112
95851,36.24991318
95852,51.90620853
95853,79.29558726
95854,101.9518007
95855,103.1921044
95856,88.06039976
95857,70.81841334
95858,61.76412831
95859,61.87127962
95860,68.24678209
95861,74.94373847
95862,76.9796132
95863,74.99731412
95864,99.71925412
95865,183.6589919
95866,249.7533254
95867,250
95868,248.0558519
95869,243.5479501
95870,226.5841496
95871,210.5616224
95872,180.1273724
95873,136.5149292
95874,97.982829
95875,42.6376209
95876,60.15685878
95877,90.04488561
95878,116.5873838
95879,121.6312854
95880,122.0447199
95881,115.0163325
95882,97.07327299
95883,83.42993278
95884,81.1973862
95885,87.97771285
95886,94.01385731
95887,98.80969811
95888,128.411612
95889,179.5041455
95890,248.4330683
95891,249.1218981
95892,242.9930594
95893,212.6390456
95894,144.6034357
95895,105.5073378
95896,83.92605424
95897,68.30035774
95898,61.0140692
95899,37.55103614
95900,67.28242037
95901,105.6727117
95902,122.2100937
95903,125.682944
95904,116.1739493
95905,99.38850648
95906,76.12240279
95907,68.03247948
95908,73.12216633
95909,87.89502594
95910,107.1610761
95911,124.9387618
95912,167.6628332
95913,211.1848493
95914,246.7765966
95915,245.2103288
95916,219.3309358
95917,135.2746256
95918,72.58640982
95919,40.17314095
95920,24.5398066
95921,15.08753103
95922,9.940511039
95923,8.442442899
95924,26.68283264
95925,50.99542246
95926,68.9968412
95927,64.01430566
95928,35.94376661
95929,17.91938687
95930,10.52738309
95931,10.17217106
95932,8.67410292
95933,20.2154862
95934,49.60245553
95935,89.30070342
95936,178.569305
95937,234.6300643
95938,249.0070931
95939,250
95940,246.7191941
95941,225.6725435
95942,153.4324843
95943,93.51773584
95944,64.71078912
95945,49.65603118
95946,42.47689395
95947,35.4080101
95948,53.78135631
95949,64.17503261
95950,61.28194746
95951,43.17337741
95952,29.74429842
95953,23.62136687
95954,27.90741895
95955,23.35348862
95956,28.09876056
95957,43.33410436
95958,69.15756816
95959,100.2153756
95960,146.0576319
95961,161.1189501
95962,246.0057633
95963,249.0070931
95964,246.1369689
95965,224.6023972
95966,160.8073367
95967,112.2049776
95968,87.89502594
95969,75.85452453
95970,64.92509173
95971,46.76294603
95972,57.85310579
95973,64.17503261
95974,65.94302909
95975,64.92509173
95976,58.92461881
95977,40.86962442
95978,27.86915063
95979,23.46829358
95980,26.22361278
95981,33.26498405
95982,43.22695306
95983,47.03082428
95984,59.67467793
95985,70.92556464
95986,230.8647348
95987,245.3333342
95988,235.14532
95989,207.4454876
95990,143.8763376
95991,100.2980625
95992,72.53283417
95993,56.99589537
95994,43.38768001
95995,30.81581144
95996,48.53094251
95997,63.7464274
95998,68.35393339
95999,60.21043444
96000,53.29917545
96001,42.90549916
96002,34.06861882
96003,26.56802768
96004,24.04231841
96005,20.71297439
96006,20.48336445
96007,23.46829358
96008,41.13750267
96009,58.12098405
96010,143.0453683
96011,184.5938323
96012,161.6383059
96013,122.4581545
96014,91.11981544
96015,70.12192987
96016,61.0140692
96017,59.99613183
96018,61.49625006
96019,46.28076517
96020,62.40703613
96021,62.62133873
96022,50.08463639
96023,39.9052627
96024,37.28315788
96025,37.43623117
96026,34.68091197
96027,26.56802768
96028,13.40372485
96029,7.762906835
96030,6.789934744
96031,8.426998897
96032,17.42189868
96033,28.6727854
96034,65.62157519
96035,92.44280601
96036,82.68575059
96037,67.55029863
96038,48.26306426
96039,33.41805734
96040,34.48957036
96041,45.63785736
96042,52.22766243
96043,40.012414
96044,48.63809381
96045,43.97701218
96046,30.47139654
96047,16.69480056
96048,8.627770916
96049,3.74746646
96050,0
96051,0
96052,0
96053,0
96054,2.002294297
96055,5.925070664
96056,18.68475331
96057,42.15544004
96058,112.1222907
96059,177.0112376
96060,174.4144586
96061,138.0032936
96062,100.4634363
96063,71.7291994
96064,59.13892141
96065,57.90668144
96066,57.15662233
96067,45.42355475
96068,62.19273352
96069,66.80023951
96070,58.01383274
96071,40.1195653
96072,24.15712338
96073,8.612326915
96074,0.751330181
96075,0
96076,0
96077,0
96078,0
96079,0
96080,6.95981876
96081,33.22671573
96082,94.50997877
96083,127.9154906
96084,138.582102
96085,137.3417983
96086,126.5925
96087,108.153319
96088,72.58640982
96089,45.74500866
96090,37.05354795
96091,34.94879023
96092,62.56776308
96093,73.49719589
96094,63.80000305
96095,47.62015645
96096,34.98705855
96097,26.2618811
96098,20.2154862
96099,13.32718821
96100,8.874874939
96101,6.805378746
96102,5.477194622
96103,5.585302632
96104,7.469470808
96105,10.20305906
96106,47.29870254
96107,88.55652122
96108,106.4168939
96109,99.80194103
96110,78.71677889
96111,62.78206568
96112,51.15614941
96113,50.78111986
96114,56.24583626
96115,72.53283417
96116,139.5137488
96117,162.4692752
96118,134.9438779
96119,96.65983844
96120,65.35369693
96121,43.92343653
96122,31.08368969
96123,21.9375607
96124,10.89803913
96125,6.63549473
96126,2.820826374
96127,0.766774182
96128,1.199206222
96129,3.886462473
96130,17.49843533
96131,33.30325238
96132,23.00907372
96133,7.577578818
96134,0
96135,0
96136,0
96137,2.048626302
96138,6.990706763
96139,18.4934117
96140,51.37045202
96141,64.49648652
96142,58.97819446
96143,43.76270957
96144,28.3283705
96145,16.04423908
96146,10.17217106
96147,9.075646958
96148,8.751322928
96149,8.396110894
96150,8.766766929
96151,9.538967001
96152,22.81773211
96153,37.62757278
96154,65.67515084
96155,87.81233903
96156,90.37563325
96157,74.67586021
96158,58.1745597
96159,39.85168705
96160,28.82585868
96161,22.89426875
96162,19.14397318
96163,25.9174662
96164,59.51395097
96165,89.30070342
96166,105.341964
96167,98.97507193
96168,79.54364799
96169,66.58593691
96170,59.56752662
96171,55.28147454
96172,58.65674056
96173,64.60363782
96174,66.21090735
96175,58.01383274
96176,65.24654563
96177,50.4060903
96178,86.98546992
96179,129.4865419
96180,136.2668685
96181,132.5459575
96182,126.8405607
96183,122.2927807
96184,115.3470802
96185,103.522852
96186,64.55006217
96187,28.48144378
96188,30.66273815
96189,26.79763761
96190,17.23055707
96191,9.755183021
96192,6.805378746
96193,5.02931858
96194,3.901906475
96195,3.021598393
96196,2.620054355
96197,3.299590419
96198,3.824686468
96199,2.743606367
96200,2.589166352
96201,5.600746633
96202,23.39175694
96203,33.91554553
96204,33.57113063
96205,23.46829358
96206,10.97525914
96207,5.677966641
96208,1.955962293
96209,2.017738299
96210,3.037042394
96211,2.88260238
96212,6.975262762
96213,8.442442899
96214,8.040898861
96215,7.083370772
96216,6.125842682
96217,4.890322567
96218,3.654802452
96219,2.187622315
96220,0.195346129
96221,0
96222,0
96223,0
96224,0
96225,9.477190995
96226,65.08581868
96227,74.83658716
96228,57.58522754
96229,38.3546709
96230,23.00907372
96231,8.627770916
96232,2.928934384
96233,0.488782156
96234,0
96235,0
96236,7.237810786
96237,17.8045819
96238,28.59624875
96239,34.25996043
96240,35.71415667
96241,33.83900889
96242,29.59122513
96243,24.5398066
96244,17.19228875
96245,11.79645532
96246,8.010010858
96247,3.454030433
96248,2.002294297
96249,18.07246016
96250,77.51536972
96251,123.781145
96252,121.4659116
96253,89.38339033
96254,52.9241459
96255,24.23366003
96256,8.396110894
96257,3.762910462
96258,0.905770195
96259,0
96260,3.067930397
96261,5.647078638
96262,4.952098573
96263,2.094958306
96264,0
96265,0
96266,0
96267,0
96268,0
96269,0
96270,0
96271,0
96272,4.040902488
96273,7.515802812
96274,43.81628522
96275,89.87951179
96276,115.6778278
96277,121.962033
96278,111.1300478
96279,95.17147405
96280,84.50486261
96281,87.81233903
96282,84.50486261
96283,78.96483962
96284,127.1713084
96285,145.5382761
96286,135.770747
96287,116.42201
96288,99.88462794
96289,80.37051709
96290,68.6753873
96291,54.90644498
96292,41.78041048
96293,36.70913305
96294,37.89545104
96295,37.85718271
96296,44.19131478
96297,34.45130204
96298,71.88992636
96299,121.962033
96300,105.9207724
96301,69.96120292
96302,42.79834785
96303,30.31832325
96304,28.78759036
96305,34.91052191
96306,42.7447722
96307,59.56752662
96308,119.233365
96309,151.5628034
96310,140.4485893
96311,113.1145336
96312,82.85112441
96313,57.21019798
96314,34.7191803
96315,21.28699922
96316,10.91348313
96317,8.442442899
96318,9.399970988
96319,13.74813975
96320,28.51971211
96321,43.49483132
96322,67.33599602
96323,71.83635071
96324,43.54840697
96325,19.22050982
96326,10.41927508
96327,13.09757828
96328,25.11383143
96329,41.45895658
96330,59.56752662
96331,75.37234367
96332,122.2100937
96333,127.8328037
96334,95.66759551
96335,62.35346048
96336,37.05354795
96337,19.33531479
96338,7.871014845
96339,2.264842322
96340,0
96341,0
96342,0
96343,0
96344,0
96345,0
96346,0
96347,20.2154862
96348,30.62446983
96349,31.04542137
96350,29.70603009
96351,33.22671573
96352,42.58404525
96353,60.9069179
96354,72.74713677
96355,82.68575059
96356,132.3805837
96357,146.78473
96358,133.2074528
96359,108.4840666
96360,80.70126474
96361,62.19273352
96362,45.79858431
96363,35.17840016
96364,19.64146137
96365,21.9375607
96366,19.90933962
96367,13.44199318
96368,10.94437113
96369,10.92892713
96370,45.69143301
96371,100.2153756
96372,134.6958172
96373,134.6958172
96374,124.4426403
96375,112.9491598
96376,100.8768709
96377,88.06039976
96378,73.22931763
96379,41.72683483
96380,68.62181165
96381,96.24640389
96382,102.2825483
96383,82.43768985
96384,58.1745597
96385,39.27311063
96386,28.97893197
96387,19.29704647
96388,10.6046031
96389,7.762906835
96390,7.392250801
96391,5.925070664
96392,2.650942358
96393,5.955958667
96394,57.58522754
96395,82.68575059
96396,101.7864269
96397,112.8664729
96398,115.0990195
96399,111.6261692
96400,108.8975012
96401,100.2980625
96402,78.71677889
96403,35.29320513
96404,49.76318249
96405,72.58640982
96406,86.90278301
96407,79.29558726
96408,63.15709524
96409,49.60245553
96410,39.00523238
96411,34.25996043
96412,28.36663882
96413,24.23366003
96414,23.62136687
96415,24.31019667
96416,39.12003734
96417,157.795073
96418,249.9665346
96419,250
96420,245.8909583
96421,224.6023972
96422,168.7015448
96423,120.2256079
96424,90.45832016
96425,72.96143938
96426,48.15591296
96427,14.70484781
96428,18.1489968
96429,31.23676298
96430,62.46061178
96431,94.09654422
96432,98.14820283
96433,100.711497
96434,93.35236202
96435,82.93381132
96436,78.96483962
96437,87.15084375
96438,92.19474528
96439,89.71413797
96440,119.8948603
96441,215.4863362
96442,250
96443,248.9086888
96444,237.4045177
96445,200.9016045
96446,142.3182701
96447,107.5745106
96448,85.57979245
96449,74.247255
96450,58.92461881
96451,19.94760794
96452,26.98897922
96453,44.13773913
96454,66.264483
96455,81.28007311
96456,88.14308667
96457,73.87222545
96458,49.33457728
96459,31.9638611
96460,20.94258432
96461,13.17411492
96462,9.276418977
96463,6.650938731
96464,11.98779693
96465,46.70937038
