,DT
5020,69.374
5021,69.23266667
5022,71.4705
5023,80.22216667
5024,86.72016667
5025,108.4476667
5026,102.049
5027,114.0738333
5028,93.7285
5029,102.37
5030,93.15108333
5031,104.6890833
5032,92.95818333
5033,82.59323333
5034,104.8478667
5035,133.2483333
5036,139.425
5037,129.6635
5038,117.8816667
5039,104.031
5040,91.58633333
5041,90.91771667
5042,79.00073333
5043,74.81296667
5044,80.19588333
5045,78.08751667
5046,74.08841667
5047,90.5136
5048,103.9928333
5049,105.86715
5050,129.3006667
5051,142.4961667
5052,141.9965
5053,147.4229833
5054,127.0848833
5055,132.9939167
5056,124.522
5057,114.8767167
5058,113.784
5059,106.5381333
5060,119.297
5061,114.4995
5062,111.4691667
5063,100.62
5064,87.4558
5065,80.24225
5066,83.70478333
5067,78.27233333
5068,71.76158333
5069,69.67
5070,71.16175
5071,83.49558333
5072,94.77746667
5073,111.99145
5074,148.6618333
5075,137.2506667
5076,142.2368333
5077,132.3938833
5078,131.5331167
5079,108.6052833
5080,114.07625
5081,129.5392667
5082,111.5062667
5083,114.38175
5084,122.4033333
5085,125.72
5086,132.5458333
5087,101.5705833
5088,97.39483333
5089,93.1045
5090,84.17631667
5091,76.41051667
5092,81.23673333
5093,76.53823333
5094,79.08396667
5095,80.01655
5096,104.9302833
5097,114.38345
5098,125.6355
5099,141.2653333
5100,133.1373333
5101,150.2528333
5102,132.2127333
5103,127.5065
5104,139.0441667
5105,138.9755
5106,106.1241333
5107,121.3726
5108,133.9466667
5109,131.1366667
5110,133.0233333
5111,115.1153333
5112,94.87783333
5113,87.51216667
5114,78.87901667
5115,84.50696667
5116,83.72121667
5117,79.43341667
5118,89.42148333
5119,94.1582
5120,95.8932
5121,127.9378333
5122,138.0685
5123,124.983
5124,116.0829667
5125,163.086
5126,142.7195
5127,106.4696667
5128,147.7065
5129,135.6908833
5130,113.1252333
5131,130.5091667
5132,147.7908333
5133,128.842
5134,111.5216667
5135,94.50733333
5136,101.60325
5137,88.66333333
5138,84.78416667
5139,81.99583333
5140,80.04416667
5141,80.47333333
5142,82.29083333
5143,100.7201667
5144,112.5333333
5145,124.155
5146,136.638
5147,130.3861667
5148,140.9966667
5149,153.7541667
5150,142.1408333
5151,132.8861667
5152,119.6058333
5153,134.155
5154,119.5883333
5155,124.5541667
5156,136.925
5157,134.8583333
5158,119.9833333
5159,121.0833333
5160,100.9141667
5161,85.76583333
5162,82.81483333
5163,76.44883333
5164,72.78066667
5165,79.485
5166,72.86066667
5167,77.1395
5168,85.68783333
5169,102.9893833
5170,114.4238333
5171,107.4278333
5172,98.9165
5173,115.5346667
5174,108.5146667
5175,103.4041667
5176,108.0926667
5177,86.35266667
5178,84.94083333
5179,95.385
5180,113.0666667
5181,115.3816667
5182,110.0133333
5183,97.20683333
5184,82.38066667
5185,85.76583333
5186,82.81483333
5187,76.44883333
5188,72.78066667
5189,79.485
5190,72.86066667
5191,77.1395
5192,85.68783333
5193,102.9893833
5194,114.4238333
5195,107.4278333
5196,98.9165
5197,115.5346667
5198,108.5146667
5199,103.4041667
5200,108.0926667
5201,86.35266667
5202,84.94083333
5203,95.385
5204,113.0666667
5205,115.3816667
5206,110.0133333
5207,97.20683333
5208,82.38066667
5209,91.09125
5210,79.33918333
5211,72.05841667
5212,79.07323333
5213,74.76563333
5214,80.03168333
5215,89.22173333
5216,101.5519833
5217,121.8991667
5218,128.1422
5219,160.9051667
5220,132.4019667
5221,137.1428333
5222,135.3516667
5223,131.0496667
5224,119.5458333
5225,117.8068
5226,112.1137
5227,116.7279333
5228,136.0283333
5229,129.6316667
5230,134.9216667
5231,115.375
5232,110.1816667
5233,93.1045
5234,84.17631667
5235,76.41051667
5236,81.23673333
5237,76.53823333
5238,79.08396667
5239,80.01655
5240,104.9302833
5241,114.38345
5242,125.6355
5243,141.2653333
5244,133.1373333
5245,150.2528333
5246,132.2127333
5247,127.5065
5248,139.0441667
5249,138.9755
5250,106.1241333
5251,121.3726
5252,133.9466667
5253,131.1366667
5254,133.0233333
5255,115.1153333
5256,94.87783333
5257,93.1045
5258,84.17631667
5259,76.41051667
5260,81.23673333
5261,76.53823333
5262,79.08396667
5263,80.01655
5264,104.9302833
5265,114.38345
5266,125.6355
5267,141.2653333
5268,133.1373333
5269,150.2528333
5270,132.2127333
5271,127.5065
5272,139.0441667
5273,138.9755
5274,106.1241333
5275,121.3726
5276,133.9466667
5277,131.1366667
5278,133.0233333
5279,115.1153333
5280,94.87783333
5281,85.38473333
5282,76.6212
5283,77.76238333
5284,84.99495
5285,80.77148333
5286,83.31268333
5287,87.74305
5288,103.7204
5289,125.2126667
5290,154.6755
5291,138.3731
5292,146.0616667
5293,151.7705
5294,123.2362167
5295,131.59345
5296,139.6268333
5297,137.575
5298,123.1666667
5299,119.155
5300,132.125
5301,129.6683333
5302,130.6816667
5303,126.125
5304,110.0756667
5305,97.55935
5306,87.55466667
5307,83.97316667
5308,85.027
5309,77.72168333
5310,83.79243333
5311,83.60863333
5312,104.5233
5313,139.4295
5314,148.1931667
5315,144.2643333
5316,138.5346
5317,130.4653
5318,143.5215333
5319,126.1312833
5320,157.345
5321,117.7238667
5322,137.5693333
5323,140.3916667
5324,144.0008333
5325,138.0033333
5326,120.648
5327,106.7351
5328,92.1142
5329,78.53
5330,76.46458333
5331,72.95616667
5332,69.89591667
5333,70.35616667
5334,72.84166667
5335,84.25058333
5336,81.99891667
5337,87.146
5338,88.56093333
5339,108.8105833
5340,115.1826833
5341,114.4319833
5342,105.12625
5343,95.56696667
5344,87.22778333
5345,81.6805
5346,88.13058333
5347,110.7814
5348,115.1216667
5349,114.3791667
5350,110.4464167
5351,98.77558333
5352,94.0205
5353,78.79166667
5354,78.74916667
5355,76.0575
5356,73.78583333
5357,72.05333333
5358,75.95333333
5359,86.08183333
5360,83.84666667
5361,88.69433333
5362,93.61983333
5363,95.687
5364,89.89306667
5365,108.7160167
5366,99.22118333
5367,103.5821833
5368,101.4634667
5369,80.65801667
5370,85.39151667
5371,109.46075
5372,123.1178333
5373,120.9548333
5374,115.0098333
5375,100.8593
5376,89.27208333
5377,80.24225
5378,83.70478333
5379,78.27233333
5380,71.76158333
5381,69.67
5382,71.16175
5383,83.49558333
5384,94.77746667
5385,111.99145
5386,148.6618333
5387,137.2506667
5388,142.2368333
5389,132.3938833
5390,131.5331167
5391,108.6052833
5392,114.07625
5393,129.5392667
5394,111.5062667
5395,114.38175
5396,122.4033333
5397,125.72
5398,132.5458333
5399,101.5705833
5400,97.39483333
5401,87.30498333
5402,85.76336667
5403,74.81291667
5404,83.79605
5405,79.92193333
5406,84.25051667
5407,90.46513333
5408,102.64145
5409,111.9492667
5410,129.388
5411,109.6807667
5412,137.2526833
5413,126.3568833
5414,105.33375
5415,129.51795
5416,140.5081667
5417,134.2128333
5418,139.0241667
5419,133.73
5420,134.545
5421,128.0316667
5422,127.2593333
5423,118.5649167
5424,95.27178333
5425,85.38473333
5426,76.6212
5427,77.76238333
5428,84.99495
5429,80.77148333
5430,83.31268333
5431,87.74305
5432,103.7204
5433,125.2126667
5434,154.6755
5435,138.3731
5436,146.0616667
5437,151.7705
5438,123.2362167
5439,131.59345
5440,139.6268333
5441,137.575
5442,123.1666667
5443,119.155
5444,132.125
5445,129.6683333
5446,130.6816667
5447,126.125
5448,110.0756667
5449,87.30498333
5450,85.76336667
5451,74.81291667
5452,83.79605
5453,79.92193333
5454,84.25051667
5455,90.46513333
5456,102.64145
5457,111.9492667
5458,129.388
5459,109.6807667
5460,137.2526833
5461,126.3568833
5462,105.33375
5463,129.51795
5464,140.5081667
5465,134.2128333
5466,139.0241667
5467,133.73
5468,134.545
5469,128.0316667
5470,127.2593333
5471,118.5649167
5472,95.27178333
5473,97.55935
5474,87.55466667
5475,83.97316667
5476,85.027
5477,77.72168333
5478,83.79243333
5479,83.60863333
5480,104.5233
5481,139.4295
5482,148.1931667
5483,144.2643333
5484,138.5346
5485,130.4653
5486,143.5215333
5487,126.1312833
5488,157.345
5489,117.7238667
5490,137.5693333
5491,140.3916667
5492,144.0008333
5493,138.0033333
5494,120.648
5495,106.7351
5496,92.1142
5497,83.2
5498,79.9503
5499,77.38925
5500,74.90523333
5501,72.48848333
5502,73.06915
5503,81.97716667
5504,86.35143333
5505,124.7066667
5506,126.0541667
5507,138.9276667
5508,122.3256667
5509,96.262
5510,99.17018333
5511,99.87645
5512,98.48336667
5513,79.583
5514,94.81633333
5515,96.40766667
5516,130.8583333
5517,128.0833333
5518,120.8666667
5519,117.0916667
5520,91.72583333
5521,77.37716667
5522,72.05383333
5523,69.65
5524,69.374
5525,69.23266667
5526,71.4705
5527,80.22216667
5528,86.72016667
5529,108.4476667
5530,102.049
5531,114.0738333
5532,93.7285
5533,102.37
5534,93.15108333
5535,104.6890833
5536,92.95818333
5537,82.59323333
5538,104.8478667
5539,133.2483333
5540,139.425
5541,129.6635
5542,117.8816667
5543,104.031
5544,91.58633333
5545,88.66333333
5546,84.78416667
5547,81.99583333
5548,80.04416667
5549,80.47333333
5550,82.29083333
5551,100.7201667
5552,112.5333333
5553,124.155
5554,136.638
5555,130.3861667
5556,140.9966667
5557,153.7541667
5558,142.1408333
5559,132.8861667
5560,119.6058333
5561,134.155
5562,119.5883333
5563,124.5541667
5564,136.925
5565,134.8583333
5566,119.9833333
5567,121.0833333
5568,100.9141667
5569,78.82288333
5570,84.6227
5571,81.90936667
5572,80.21258333
5573,75.1328
5574,77.93555
5575,91.51936667
5576,100.2281833
5577,119.242
5578,131.5458333
5579,121.8393333
5580,125.5227833
5581,119.8106167
5582,111.1401667
5583,125.2325167
5584,115.3199167
5585,135.5731667
5586,106.6321
5587,91.47986667
5588,98.528
5589,94.82533333
5590,91.79216667
5591,87.15333333
5592,73.9195
5593,88.66333333
5594,84.78416667
5595,81.99583333
5596,80.04416667
5597,80.47333333
5598,82.29083333
5599,100.7201667
5600,112.5333333
5601,124.155
5602,136.638
5603,130.3861667
5604,140.9966667
5605,153.7541667
5606,142.1408333
5607,132.8861667
5608,119.6058333
5609,134.155
5610,119.5883333
5611,124.5541667
5612,136.925
5613,134.8583333
5614,119.9833333
5615,121.0833333
5616,100.9141667
5617,106.4013333
5618,94.55753333
5619,89.031
5620,87.91466667
5621,86.938
5622,105.6511667
5623,105.4081667
5624,98.769
5625,107.8795
5626,134.713
5627,122.5142333
5628,147.0905
5629,133.0553333
5630,138.2487167
5631,126.4658333
5632,127.7111667
5633,141.4086667
5634,120.131
5635,116.3046667
5636,111.0143833
5637,130.0738333
5638,128.1886667
5639,110.7183
5640,100.3186333
5641,87.51216667
5642,78.87901667
5643,84.50696667
5644,83.72121667
5645,79.43341667
5646,89.42148333
5647,94.1582
5648,95.8932
5649,127.9378333
5650,138.0685
5651,124.983
5652,116.0829667
5653,163.086
5654,142.7195
5655,106.4696667
5656,147.7065
5657,135.6908833
5658,113.1252333
5659,130.5091667
5660,147.7908333
5661,128.842
5662,111.5216667
5663,94.50733333
5664,101.60325
5665,77.37716667
5666,72.05383333
5667,69.65
5668,69.374
5669,69.23266667
5670,71.4705
5671,80.22216667
5672,86.72016667
5673,108.4476667
5674,102.049
5675,114.0738333
5676,93.7285
5677,102.37
5678,93.15108333
5679,104.6890833
5680,92.95818333
5681,82.59323333
5682,104.8478667
5683,133.2483333
5684,139.425
5685,129.6635
5686,117.8816667
5687,104.031
5688,91.58633333
5689,85.76583333
5690,82.81483333
5691,76.44883333
5692,72.78066667
5693,79.485
5694,72.86066667
5695,77.1395
5696,85.68783333
5697,102.9893833
5698,114.4238333
5699,107.4278333
5700,98.9165
5701,115.5346667
5702,108.5146667
5703,103.4041667
5704,108.0926667
5705,86.35266667
5706,84.94083333
5707,95.385
5708,113.0666667
5709,115.3816667
5710,110.0133333
5711,97.20683333
5712,82.38066667
5713,91.09125
5714,79.33918333
5715,72.05841667
5716,79.07323333
5717,74.76563333
5718,80.03168333
5719,89.22173333
5720,101.5519833
5721,121.8991667
5722,128.1422
5723,160.9051667
5724,132.4019667
5725,137.1428333
5726,135.3516667
5727,131.0496667
5728,119.5458333
5729,117.8068
5730,112.1137
5731,116.7279333
5732,136.0283333
5733,129.6316667
5734,134.9216667
5735,115.375
5736,110.1816667
5737,97.55935
5738,87.55466667
5739,83.97316667
5740,85.027
5741,77.72168333
5742,83.79243333
5743,83.60863333
5744,104.5233
5745,139.4295
5746,148.1931667
5747,144.2643333
5748,138.5346
5749,130.4653
5750,143.5215333
5751,126.1312833
5752,157.345
5753,117.7238667
5754,137.5693333
5755,140.3916667
5756,144.0008333
5757,138.0033333
5758,120.648
5759,106.7351
5760,92.1142
5761,77.849
5762,72.37933333
5763,71.11033333
5764,69.92433333
5765,74.99616667
5766,73.27716667
5767,86.86033333
5768,102.9885
5769,124.2941
5770,129.9093333
5771,136.4486667
5772,136.6062833
5773,138.1368667
5774,142.4875667
5775,128.44675
5776,132.2628333
5777,120.6899
5778,146.7706667
5779,163.5373333
5780,169.6911667
5781,150.4208333
5782,148.8641667
5783,122.2066667
5784,109.7605
5785,96.3624
5786,82.5805
5787,78.42563333
5788,78.011
5789,74.35516667
5790,75.209
5791,95.74866667
5792,118.3693333
5793,128.31
5794,141.685
5795,151.445
5796,149.67
5797,140.36
5798,147.295
5799,142.235
5800,139.5
5801,136.4721667
5802,122.1686667
5803,141.1183333
5804,150.135
5805,140.3225
5806,136.0383333
5807,116.4451667
5808,106.3268333
5809,62.845
5810,58.93083333
5811,59.29105
5812,81.86285
5813,76.68526667
5814,77.65971667
5815,94.76565
5816,102.6879333
5817,113.27395
5818,108.9384167
5819,129.0479667
5820,142.3975
5821,121.1526667
5822,121.9407833
5823,129.8825
5824,133.3746667
5825,127.9967833
5826,125.1706667
5827,118.3956667
5828,142.2501667
5829,132.6115
5830,108.2894833
5831,105.9672833
5832,111.5615
5833,85.65008333
5834,79.73858333
5835,79.10033333
5836,79.162
5837,73.07525
5838,73.7478
5839,82.83805
5840,88.90106667
5841,105.6643167
5842,102.6182833
5843,120.40705
5844,107.8117
5845,122.9572
5846,99.02843333
5847,101.7298667
5848,102.5558
5849,88.70775
5850,92.14306667
5851,114.9373667
5852,127.4235
5853,124.2616667
5854,114.9429333
5855,108.1264167
5856,90.04411667
5857,85.65008333
5858,79.73858333
5859,79.10033333
5860,79.162
5861,73.07525
5862,73.7478
5863,82.83805
5864,88.90106667
5865,105.6643167
5866,102.6182833
5867,120.40705
5868,107.8117
5869,122.9572
5870,99.02843333
5871,101.7298667
5872,102.5558
5873,88.70775
5874,92.14306667
5875,114.9373667
5876,127.4235
5877,124.2616667
5878,114.9429333
5879,108.1264167
5880,90.04411667
5881,88.98
5882,81.79833333
5883,80.94416667
5884,80.74416667
5885,80.16916667
5886,81.0187
5887,85.6928
5888,108.2027333
5889,150.8083333
5890,147.9925
5891,147.3616667
5892,140.2283333
5893,126.2421667
5894,100.0624167
5895,86.06166667
5896,110.2276667
5897,119.3451667
5898,116.9883333
5899,120.0308333
5900,135.6775
5901,130.25
5902,119.325
5903,112.2916667
5904,92.06666667
5905,85.38473333
5906,76.6212
5907,77.76238333
5908,84.99495
5909,80.77148333
5910,83.31268333
5911,87.74305
5912,103.7204
5913,125.2126667
5914,154.6755
5915,138.3731
5916,146.0616667
5917,151.7705
5918,123.2362167
5919,131.59345
5920,139.6268333
5921,137.575
5922,123.1666667
5923,119.155
5924,132.125
5925,129.6683333
5926,130.6816667
5927,126.125
5928,110.0756667
5929,62.845
5930,58.93083333
5931,59.29105
5932,81.86285
5933,76.68526667
5934,77.65971667
5935,94.76565
5936,102.6879333
5937,113.27395
5938,108.9384167
5939,129.0479667
5940,142.3975
5941,121.1526667
5942,121.9407833
5943,129.8825
5944,133.3746667
5945,127.9967833
5946,125.1706667
5947,118.3956667
5948,142.2501667
5949,132.6115
5950,108.2894833
5951,105.9672833
5952,111.5615
5953,93.1045
5954,84.17631667
5955,76.41051667
5956,81.23673333
5957,76.53823333
5958,79.08396667
5959,80.01655
5960,104.9302833
5961,114.38345
5962,125.6355
5963,141.2653333
5964,133.1373333
5965,150.2528333
5966,132.2127333
5967,127.5065
5968,139.0441667
5969,138.9755
5970,106.1241333
5971,121.3726
5972,133.9466667
5973,131.1366667
5974,133.0233333
5975,115.1153333
5976,94.87783333
5977,87.30498333
5978,85.76336667
5979,74.81291667
5980,83.79605
5981,79.92193333
5982,84.25051667
5983,90.46513333
5984,102.64145
5985,111.9492667
5986,129.388
5987,109.6807667
5988,137.2526833
5989,126.3568833
5990,105.33375
5991,129.51795
5992,140.5081667
5993,134.2128333
5994,139.0241667
5995,133.73
5996,134.545
5997,128.0316667
5998,127.2593333
5999,118.5649167
6000,95.27178333
6001,77.37716667
6002,72.05383333
6003,69.65
6004,69.374
6005,69.23266667
6006,71.4705
6007,80.22216667
6008,86.72016667
6009,108.4476667
6010,102.049
6011,114.0738333
6012,93.7285
6013,102.37
6014,93.15108333
6015,104.6890833
6016,92.95818333
6017,82.59323333
6018,104.8478667
6019,133.2483333
6020,139.425
6021,129.6635
6022,117.8816667
6023,104.031
6024,91.58633333
6025,83.2
6026,79.9503
6027,77.38925
6028,74.90523333
6029,72.48848333
6030,73.06915
6031,81.97716667
6032,86.35143333
6033,124.7066667
6034,126.0541667
6035,138.9276667
6036,122.3256667
6037,96.262
6038,99.17018333
6039,99.87645
6040,98.48336667
6041,79.583
6042,94.81633333
6043,96.40766667
6044,130.8583333
6045,128.0833333
6046,120.8666667
6047,117.0916667
6048,91.72583333
6049,89.03695
6050,82.25886667
6051,77.9382
6052,77.69626667
6053,80.69858333
6054,78.99533333
6055,82.57875
6056,107.2212
6057,113.9985833
6058,138.3308333
6059,132.8605
6060,135.3635
6061,135.3878333
6062,128.0948
6063,122.9334667
6064,122.9443333
6065,124.9717333
6066,138.4435
6067,127.2045
6068,144.0003333
6069,128.7733333
6070,117.9166667
6071,112.3501333
6072,91.9542
6073,62.845
6074,58.93083333
6075,59.29105
6076,81.86285
6077,76.68526667
6078,77.65971667
6079,94.76565
6080,102.6879333
6081,113.27395
6082,108.9384167
6083,129.0479667
6084,142.3975
6085,121.1526667
6086,121.9407833
6087,129.8825
6088,133.3746667
6089,127.9967833
6090,125.1706667
6091,118.3956667
6092,142.2501667
6093,132.6115
6094,108.2894833
6095,105.9672833
6096,111.5615
6097,78.82288333
6098,84.6227
6099,81.90936667
6100,80.21258333
6101,75.1328
6102,77.93555
6103,91.51936667
6104,100.2281833
6105,119.242
6106,131.5458333
6107,121.8393333
6108,125.5227833
6109,119.8106167
6110,111.1401667
6111,125.2325167
6112,115.3199167
6113,135.5731667
6114,106.6321
6115,91.47986667
6116,98.528
6117,94.82533333
6118,91.79216667
6119,87.15333333
6120,73.9195
6121,90.91771667
6122,79.00073333
6123,74.81296667
6124,80.19588333
6125,78.08751667
6126,74.08841667
6127,90.5136
6128,103.9928333
6129,105.86715
6130,129.3006667
6131,142.4961667
6132,141.9965
6133,147.4229833
6134,127.0848833
6135,132.9939167
6136,124.522
6137,114.8767167
6138,113.784
6139,106.5381333
6140,119.297
6141,114.4995
6142,111.4691667
6143,100.62
6144,87.4558
6145,88.66333333
6146,84.78416667
6147,81.99583333
6148,80.04416667
6149,80.47333333
6150,82.29083333
6151,100.7201667
6152,112.5333333
6153,124.155
6154,136.638
6155,130.3861667
6156,140.9966667
6157,153.7541667
6158,142.1408333
6159,132.8861667
6160,119.6058333
6161,134.155
6162,119.5883333
6163,124.5541667
6164,136.925
6165,134.8583333
6166,119.9833333
6167,121.0833333
6168,100.9141667
6169,77.37716667
6170,72.05383333
6171,69.65
6172,69.374
6173,69.23266667
6174,71.4705
6175,80.22216667
6176,86.72016667
6177,108.4476667
6178,102.049
6179,114.0738333
6180,93.7285
6181,102.37
6182,93.15108333
6183,104.6890833
6184,92.95818333
6185,82.59323333
6186,104.8478667
6187,133.2483333
6188,139.425
6189,129.6635
6190,117.8816667
6191,104.031
6192,91.58633333
6193,83.2
6194,79.9503
6195,77.38925
6196,74.90523333
6197,72.48848333
6198,73.06915
6199,81.97716667
6200,86.35143333
6201,124.7066667
6202,126.0541667
6203,138.9276667
6204,122.3256667
6205,96.262
6206,99.17018333
6207,99.87645
6208,98.48336667
6209,79.583
6210,94.81633333
6211,96.40766667
6212,130.8583333
6213,128.0833333
6214,120.8666667
6215,117.0916667
6216,91.72583333
6217,97.55935
6218,87.55466667
6219,83.97316667
6220,85.027
6221,77.72168333
6222,83.79243333
6223,83.60863333
6224,104.5233
6225,139.4295
6226,148.1931667
6227,144.2643333
6228,138.5346
6229,130.4653
6230,143.5215333
6231,126.1312833
6232,157.345
6233,117.7238667
6234,137.5693333
6235,140.3916667
6236,144.0008333
6237,138.0033333
6238,120.648
6239,106.7351
6240,92.1142
6241,85.38473333
6242,76.6212
6243,77.76238333
6244,84.99495
6245,80.77148333
6246,83.31268333
6247,87.74305
6248,103.7204
6249,125.2126667
6250,154.6755
6251,138.3731
6252,146.0616667
6253,151.7705
6254,123.2362167
6255,131.59345
6256,139.6268333
6257,137.575
6258,123.1666667
6259,119.155
6260,132.125
6261,129.6683333
6262,130.6816667
6263,126.125
6264,110.0756667
6265,91.09125
6266,79.33918333
6267,72.05841667
6268,79.07323333
6269,74.76563333
6270,80.03168333
6271,89.22173333
6272,101.5519833
6273,121.8991667
6274,128.1422
6275,160.9051667
6276,132.4019667
6277,137.1428333
6278,135.3516667
6279,131.0496667
6280,119.5458333
6281,117.8068
6282,112.1137
6283,116.7279333
6284,136.0283333
6285,129.6316667
6286,134.9216667
6287,115.375
6288,110.1816667
6289,88.66333333
6290,84.78416667
6291,81.99583333
6292,80.04416667
6293,80.47333333
6294,82.29083333
6295,100.7201667
6296,112.5333333
6297,124.155
6298,136.638
6299,130.3861667
6300,140.9966667
6301,153.7541667
6302,142.1408333
6303,132.8861667
6304,119.6058333
6305,134.155
6306,119.5883333
6307,124.5541667
6308,136.925
6309,134.8583333
6310,119.9833333
6311,121.0833333
6312,100.9141667
6313,80.24225
6314,83.70478333
6315,78.27233333
6316,71.76158333
6317,69.67
6318,71.16175
6319,83.49558333
6320,94.77746667
6321,111.99145
6322,148.6618333
6323,137.2506667
6324,142.2368333
6325,132.3938833
6326,131.5331167
6327,108.6052833
6328,114.07625
6329,129.5392667
6330,111.5062667
6331,114.38175
6332,122.4033333
6333,125.72
6334,132.5458333
6335,101.5705833
6336,97.39483333
6337,83.2
6338,79.9503
6339,77.38925
6340,74.90523333
6341,72.48848333
6342,73.06915
6343,81.97716667
6344,86.35143333
6345,124.7066667
6346,126.0541667
6347,138.9276667
6348,122.3256667
6349,96.262
6350,99.17018333
6351,99.87645
6352,98.48336667
6353,79.583
6354,94.81633333
6355,96.40766667
6356,130.8583333
6357,128.0833333
6358,120.8666667
6359,117.0916667
6360,91.72583333
6361,83.2
6362,79.9503
6363,77.38925
6364,74.90523333
6365,72.48848333
6366,73.06915
6367,81.97716667
6368,86.35143333
6369,124.7066667
6370,126.0541667
6371,138.9276667
6372,122.3256667
6373,96.262
6374,99.17018333
6375,99.87645
6376,98.48336667
6377,79.583
6378,94.81633333
6379,96.40766667
6380,130.8583333
6381,128.0833333
6382,120.8666667
6383,117.0916667
6384,91.72583333
6385,81.46708333
6386,74.07408333
6387,72.89625
6388,90.47766667
6389,74.42058333
6390,73.08916667
6391,83.07008333
6392,104.77435
6393,105.0704167
6394,120.4966667
6395,111.85675
6396,118.6895333
6397,112.7959167
6398,113.4347833
6399,111.4521
6400,103.9515
6401,115.7503
6402,93.24498333
6403,102.6107667
6404,144.3058333
6405,131.1791667
6406,114.494
6407,95.82516667
6408,85.79033333
6409,88.98
6410,81.79833333
6411,80.94416667
6412,80.74416667
6413,80.16916667
6414,81.0187
6415,85.6928
6416,108.2027333
6417,150.8083333
6418,147.9925
6419,147.3616667
6420,140.2283333
6421,126.2421667
6422,100.0624167
6423,86.06166667
6424,110.2276667
6425,119.3451667
6426,116.9883333
6427,120.0308333
6428,135.6775
6429,130.25
6430,119.325
6431,112.2916667
6432,92.06666667
6433,81.46708333
6434,74.07408333
6435,72.89625
6436,90.47766667
6437,74.42058333
6438,73.08916667
6439,83.07008333
6440,104.77435
6441,105.0704167
6442,120.4966667
6443,111.85675
6444,118.6895333
6445,112.7959167
6446,113.4347833
6447,111.4521
6448,103.9515
6449,115.7503
6450,93.24498333
6451,102.6107667
6452,144.3058333
6453,131.1791667
6454,114.494
6455,95.82516667
6456,85.79033333
6457,88.98
6458,81.79833333
6459,80.94416667
6460,80.74416667
6461,80.16916667
6462,81.0187
6463,85.6928
6464,108.2027333
6465,150.8083333
6466,147.9925
6467,147.3616667
6468,140.2283333
6469,126.2421667
6470,100.0624167
6471,86.06166667
6472,110.2276667
6473,119.3451667
6474,116.9883333
6475,120.0308333
6476,135.6775
6477,130.25
6478,119.325
6479,112.2916667
6480,92.06666667
6481,93.1045
6482,84.17631667
6483,76.41051667
6484,81.23673333
6485,76.53823333
6486,79.08396667
6487,80.01655
6488,104.9302833
6489,114.38345
6490,125.6355
6491,141.2653333
6492,133.1373333
6493,150.2528333
6494,132.2127333
6495,127.5065
6496,139.0441667
6497,138.9755
6498,106.1241333
6499,121.3726
6500,133.9466667
6501,131.1366667
6502,133.0233333
6503,115.1153333
6504,94.87783333
6505,78.53
6506,76.46458333
6507,72.95616667
6508,69.89591667
6509,70.35616667
6510,72.84166667
6511,84.25058333
6512,81.99891667
6513,87.146
6514,88.56093333
6515,108.8105833
6516,115.1826833
6517,114.4319833
6518,105.12625
6519,95.56696667
6520,87.22778333
6521,81.6805
6522,88.13058333
6523,110.7814
6524,115.1216667
6525,114.3791667
6526,110.4464167
6527,98.77558333
6528,94.0205
6529,90.29216667
6530,85.79793333
6531,77.52733333
6532,73.4935
6533,73.1695
6534,74.8015
6535,83.609
6536,95.45083333
6537,105.7107833
6538,117.3026667
6539,142.6933333
6540,120.505
6541,123.71
6542,105.3108333
6543,109.4948333
6544,94.09616667
6545,93.94833333
6546,98.09148333
6547,128.612
6548,125.4116667
6549,117.38
6550,109.5
6551,103.2106667
6552,84.93875
6553,93.1045
6554,84.17631667
6555,76.41051667
6556,81.23673333
6557,76.53823333
6558,79.08396667
6559,80.01655
6560,104.9302833
6561,114.38345
6562,125.6355
6563,141.2653333
6564,133.1373333
6565,150.2528333
6566,132.2127333
6567,127.5065
6568,139.0441667
6569,138.9755
6570,106.1241333
6571,121.3726
6572,133.9466667
6573,131.1366667
6574,133.0233333
6575,115.1153333
6576,94.87783333
6577,93.1045
6578,84.17631667
6579,76.41051667
6580,81.23673333
6581,76.53823333
6582,79.08396667
6583,80.01655
6584,104.9302833
6585,114.38345
6586,125.6355
6587,141.2653333
6588,133.1373333
6589,150.2528333
6590,132.2127333
6591,127.5065
6592,139.0441667
6593,138.9755
6594,106.1241333
6595,121.3726
6596,133.9466667
6597,131.1366667
6598,133.0233333
6599,115.1153333
6600,94.87783333
6601,93.1045
6602,84.17631667
6603,76.41051667
6604,81.23673333
6605,76.53823333
6606,79.08396667
6607,80.01655
6608,104.9302833
6609,114.38345
6610,125.6355
6611,141.2653333
6612,133.1373333
6613,150.2528333
6614,132.2127333
6615,127.5065
6616,139.0441667
6617,138.9755
6618,106.1241333
6619,121.3726
6620,133.9466667
6621,131.1366667
6622,133.0233333
6623,115.1153333
6624,94.87783333
6625,85.38473333
6626,76.6212
6627,77.76238333
6628,84.99495
6629,80.77148333
6630,83.31268333
6631,87.74305
6632,103.7204
6633,125.2126667
6634,154.6755
6635,138.3731
6636,146.0616667
6637,151.7705
6638,123.2362167
6639,131.59345
6640,139.6268333
6641,137.575
6642,123.1666667
6643,119.155
6644,132.125
6645,129.6683333
6646,130.6816667
6647,126.125
6648,110.0756667
6649,88.98
6650,81.79833333
6651,80.94416667
6652,80.74416667
